Logic ID,Rule ID,Logic Number,P1,Col,Operand,Val,P2,And Or
1459-3,1459,3,NULL,Engine,=,L5D,NULL,And
1459-4,1459,4,(,Model Year,>=,2019,NULL,Or
1459-5,1459,5,NULL,Model Year,<=,2023,),And
1459-6,1459,6,(,Issue ID,LIKE,*TBD*,NULL,Or
1459-7,1459,7,NULL,Issue ID,=,0,),And
1459-8,1459,8,NULL,Mileage,>=,36000,NULL,NULL
1456-1,1456,1,NULL,customer,=,Subaru,NULL,And
1456-2,1456,2,NULL,Dealer Comments,LIKE,DTC 1195,NULL,And
1456-3,1456,3,NULL,Vehicle Build Date,>,10/1/2020,NULL,NULL
452-1,452,1,NULL,Customer,=,GM,NULL,And
452-2,452,2,NULL,Datalink,=,FuelInjectorCSS3L,NULL,And
452-3,452,3,(,Model Year,>=,2020,NULL,And
452-4,452,4,NULL,Model Year,<=,2023,),And
452-5,452,5,(,Vehicle Build Date,>=,1/15/2019,NULL,And
452-6,452,6,NULL,Vehicle Build Date,<=,1/1/2024,),And
452-7,452,7,(,Issue ID,=,0,NULL,Or
452-8,452,8,NULL,Issue ID,=,0,NULL,Or
452-9,452,9,NULL,Issue ID,IS NULL,NULL,),And
452-10,452,10,(,Claim Category,LIKE,*INJ.C*,NULL,Or
452-11,452,11,NULL,Claim Category,LIKE,*Inj.C*,NULL,Or
452-12,452,12,NULL,Claim Category,LIKE,*Connector issues*,NULL,Or
452-13,452,13,NULL,Claim Category,LIKE,*P020*,),NULL
452-14,452,14,NULL,Claim Category,LIKE,*High Resistance*,NULL,Or
451-1,451,1,NULL,customer,=,Subaru,NULL,And
451-2,451,2,(,Vehicle Build Date,=,1/1/2018,NULL,Or
451-3,451,3,NULL,Vehicle Build Date,=,2/1/2019,),And
451-4,451,4,(,Claimed Part Number,=,73431FL11A,NULL,Or
451-5,451,5,NULL,Claimed Part Number,=,73431FL10A,NULL,Or
451-6,451,6,NULL,Claimed Part Number,=,73431XC00A,),And
451-7,451,7,NULL,Issue ID,IS NULL,NULL,NULL,NULL
450-1,450,1,NULL,Customer,=,Subaru,NULL,And
450-2,450,2,NULL,Model Year,=,2020,NULL,And
450-3,450,3,NULL,Claim Category,=,High Side Leak,NULL,NULL
449-1,449,1,NULL,customer,=,Subaru,NULL,And
449-2,449,2,NULL,Model Year,=,2020,NULL,And
449-3,449,3,(,Dealer Comments,LIKE,*leaking hose*,NULL,Or
449-4,449,4,NULL,Dealer Comments,LIKE,*hose leak*,),NULL
448-1,448,1,NULL,Customer,=,Subaru,NULL,And
448-2,448,2,NULL,Model Year,=,2020,NULL,And
448-3,448,3,NULL,Dealer Comments,LIKE,*Leak*,NULL,And
448-4,448,4,NULL,Dealer Comments,LIKE,*Crimp*,NULL,NULL
447-1,447,1,NULL,customer,=,Subaru,NULL,And
447-2,447,2,NULL,Model Year,=,2020,NULL,And
447-3,447,3,NULL,Dealer Comments,LIKE,*leak*,NULL,And
447-4,447,4,(,Dealer Comments,LIKE,*solder*,NULL,Or
447-5,447,5,NULL,Dealer Comments,LIKE,*weld*,),And
447-6,447,6,NULL,Dealer Comments,IS NULL,NULL,NULL,NULL
445-1,445,1,NULL,Customer,=,Subaru,NULL,And
445-2,445,2,NULL,Customer Category,=,Update Failure,NULL,And
445-3,445,3,NULL,Issue ID,IS NULL,NULL,NULL,NULL
444-1,444,1,NULL,customer,=,Subaru,NULL,And
444-2,444,2,NULL,Claim Category,LIKE,*Damaged Display*,NULL,NULL
443-1,443,1,NULL,customer,=,Subaru,NULL,And
443-2,443,2,NULL,Customer Category,LIKE,*FOTA*,NULL,And
443-3,443,3,NULL,Issue ID,IS NULL,NULL,NULL,NULL
442-0,442,0,NULL,Customer,=,Subaru,NULL,And
442-1,442,1,NULL,Customer Category,LIKE,*FOTA*,NULL,And
442-3,442,3,(,Claim Comment,=,RC1,NULL,Or
442-4,442,4,NULL,Claim Comment,=,RC1912,NULL,Or
442-5,442,5,NULL,Claim Comment,=,RC2003,NULL,Or
442-6,442,6,NULL,Claim Comment,=,RC2003FOTA,NULL,Or
442-7,442,7,NULL,Claim Comment,=,SOP,),And
442-8,442,8,NULL,Issue ID,IS NULL,NULL,NULL,NULL
441-1,441,1,NULL,Customer,=,Honda,NULL,And
441-2,441,2,NULL,Product Description,=,Horn,NULL,And
441-3,441,3,(,Dealer Country,LIKE,*United*,NULL,Or
441-4,441,4,NULL,Dealer Country,LIKE,*Canada*,),And
441-5,441,5,NULL,Customer Category,LIKE,*inop*,NULL,NULL
440-1,440,1,NULL,Customer,=,GM,NULL,And
440-2,440,2,NULL,Datalink,LIKE,*Compressor*,NULL,And
440-3,440,3,NULL,Claim Category,=,Compressor Cracking,NULL,And
440-4,440,4,NULL,Issue ID,IS NULL,NULL,NULL,NULL
439-1,439,1,NULL,Customer,=,GM,NULL,And
439-2,439,2,NULL,Datalink,=,TMAPL5P,NULL,And
439-3,439,3,NULL,Model Year,=,2020,NULL,And
439-4,439,4,(,Dealer Comments,LIKE,*P0106*,NULL,Or
439-5,439,5,NULL,Dealer Comments,LIKE,*0106*,NULL,Or
439-6,439,6,NULL,Dealer Comments,LIKE,*Po106*,NULL,Or
439-7,439,7,NULL,Correction Comments,LIKE,*Po106*,NULL,Or
439-8,439,8,NULL,Correction Comments,LIKE,*P0106*,NULL,Or
439-9,439,9,NULL,Correction Comments,LIKE,*0106*,),NULL
438-1,438,1,NULL,Customer,=,GM,NULL,And
438-2,438,2,(,Datalink,=,SparkPlugGen5+,NULL,Or
438-3,438,3,NULL,Datalink,=,SparkPlugGen5,),And
438-4,438,4,NULL,Model Year,>=,2020,NULL,And
438-5,438,5,(,Dealer Comments,LIKE,*P0300*,NULL,Or
438-6,438,6,NULL,Dealer Comments,LIKE,*Po300*,NULL,Or
438-7,438,7,NULL,Dealer Comments,LIKE,*0300*,NULL,Or
438-8,438,8,NULL,Correction Comments,LIKE,*P0300*,NULL,Or
438-9,438,9,NULL,Correction Comments,LIKE,*Po300*,NULL,Or
438-10,438,10,NULL,Correction Comments,LIKE,*0300*,NULL,Or
438-11,438,11,NULL,Dealer Comments,LIKE,*misfire*,NULL,Or
438-12,438,12,NULL,Correction Comments,LIKE,*misfire*,),NULL
437-1,437,1,NULL,Customer,=,GM,NULL,And
437-2,437,2,NULL,Datalink,=,CamSensorCSS45T,NULL,And
437-3,437,3,(,Model,=,Encore GX,NULL,Or
437-4,437,4,NULL,Model,=,Encore,NULL,Or
437-5,437,5,NULL,Model,=,Trailblazer 9B,),And
437-6,437,6,NULL,Model Year,>=,2020,NULL,NULL
436-1,436,1,NULL,Customer,=,GM,NULL,And
436-2,436,2,NULL,Datalink,=,TMAPL5P,NULL,And
436-3,436,3,NULL,Model Year,>=,2021,NULL,And
436-4,436,4,(,Dealer Comments,LIKE,*P0106*,NULL,Or
436-5,436,5,NULL,Dealer Comments,LIKE,*0106*,NULL,Or
436-6,436,6,NULL,Dealer Comments,LIKE,*po106*,NULL,Or
436-7,436,7,NULL,Correction Comments,LIKE,*P0106*,NULL,Or
436-8,436,8,NULL,Correction Comments,LIKE,*0106*,NULL,Or
436-9,436,9,NULL,Correction Comments,LIKE,*po106*,),NULL
431-1,431,1,NULL,Customer,=,GM,NULL,And
431-2,431,2,NULL,Datalink,=,FuelInjectorDMAX,NULL,And
431-3,431,3,NULL,Model Year,>=,2017,NULL,And
431-4,431,4,NULL,Model Year,<=,2024,NULL,And
431-5,431,5,(,Issue ID,IS NULL,NULL,NULL,Or
431-6,431,6,NULL,Issue ID,=,0,),And
431-7,431,7,((,Customer Comments,LIKE,*P0201*,NULL,Or
431-8,431,8,NULL,Customer Comments,LIKE,*P0202*,NULL,Or
431-9,431,9,NULL,Customer Comments,LIKE,*P0203*,NULL,Or
431-10,431,10,NULL,Customer Comments,LIKE,*P0204*,NULL,Or
431-11,431,11,NULL,Customer Comments,LIKE,*P0205*,NULL,Or
431-12,431,12,NULL,Customer Comments,LIKE,*P0206*,NULL,Or
431-13,431,13,NULL,Customer Comments,LIKE,*P0207*,NULL,Or
431-14,431,14,NULL,Customer Comments,LIKE,*P0208*,NULL,Or
431-15,431,15,NULL,Dealer Comments,LIKE,*P0201*,NULL,Or
431-16,431,16,NULL,Dealer Comments,LIKE,*P0202*,NULL,Or
431-17,431,17,NULL,Dealer Comments,LIKE,*P0203*,NULL,Or
431-18,431,18,NULL,Dealer Comments,LIKE,*P0204*,NULL,Or
431-19,431,19,NULL,Dealer Comments,LIKE,*P0205*,NULL,Or
431-20,431,20,NULL,Dealer Comments,LIKE,*P0206*,NULL,Or
431-21,431,21,NULL,Dealer Comments,LIKE,*P0207*,NULL,Or
431-22,431,22,NULL,Dealer Comments,LIKE,*P0208*,NULL,Or
431-23,431,23,NULL,Correction Comments,LIKE,*P0201*,NULL,Or
431-24,431,24,NULL,Correction Comments,LIKE,*P0202*,NULL,Or
431-25,431,25,NULL,Correction Comments,LIKE,*P0203*,NULL,Or
431-26,431,26,NULL,Correction Comments,LIKE,*P0204*,NULL,Or
431-27,431,27,NULL,Correction Comments,LIKE,*P0205*,NULL,Or
431-28,431,28,NULL,Correction Comments,LIKE,*P0206*,NULL,Or
431-29,431,29,NULL,Correction Comments,LIKE,*P0207*,NULL,Or
431-30,431,30,NULL,Claim Category,LIKE,*Inj.C*,NULL,Or
431-31,431,31,NULL,Correction Comments,LIKE,*P0208*,),And
431-32,431,32,(,Claim Category,LIKE,*p030x*,NULL,Or
431-33,431,33,NULL,Claim Category,LIKE,*TBD*,NULL,Or
431-34,431,34,NULL,Claim Category,LIKE,*inj.C*,),Or
431-35,431,35,NULL,Claim Category,LIKE,*inj.c*,NULL,Or
431-36,431,36,NULL,Claim Category,=,P020x,),And
431-37,431,37,NULL,Vehicle Build Date,>=,5/15/2021,NULL,NULL
427-1,427,1,NULL,Product Description,=,Infotainment Control Unit,NULL,And
427-2,427,2,NULL,Make,=,Honda,NULL,And
427-3,427,3,(,Model,=,Pilot,NULL,Or
427-4,427,4,NULL,Model,=,Passport,NULL,Or
427-5,427,5,NULL,Model,=,Odyssey,NULL,Or
427-6,427,6,NULL,Model,=,RDX,),And
427-7,427,7,(,Customer Category,=,Blank Display,NULL,Or
427-8,427,8,NULL,Customer Category,=,Speaker Noise,NULL,Or
427-9,427,9,NULL,Customer Category,=,Audio Inop,NULL,Or
427-10,427,10,NULL,Customer Category,=,Backup Camera,NULL,Or
427-11,427,11,NULL,Customer Category,=,Network Connection Message,),And
427-12,427,12,NULL,Issue ID,IS NULL,NULL,NULL,NULL
426-1,426,1,NULL,Make,=,Honda,NULL,And
426-2,426,2,(,model,=,Pilot,NULL,Or
426-3,426,3,NULL,model,=,Passport,NULL,Or
426-4,426,4,NULL,model,=,Odyssey,),And
426-5,426,5,(,Customer Category,=,Speaker Noise,NULL,Or
426-6,426,6,NULL,Customer Category,=,Blank Display,NULL,Or
426-7,426,7,NULL,Customer Category,=,Meter Reset,NULL,Or
426-8,426,8,NULL,Customer Category,=,No Speedometer,NULL,Or
426-9,426,9,NULL,Customer Category,=,Network Communication Message,NULL,Or
426-10,426,10,NULL,Customer Category,=,No Backup Camera,),And
426-11,426,11,NULL,Issue ID,IS NULL,NULL,NULL,NULL
425-1,425,1,NULL,Make,=,Honda,NULL,And
425-2,425,2,NULL,Model,=,HRV,NULL,And
425-3,425,3,(,Customer Category,=,LCD Defect,NULL,Or
425-4,425,4,NULL,Customer Category,=,Odometer,NULL,Or
425-5,425,5,NULL,Customer Category,=,Fuel Gauge,NULL,Or
425-6,425,6,NULL,Customer Category,=,Blank Display,NULL,Or
425-7,425,7,NULL,Customer Category,=,Flicker,),And
425-8,425,8,NULL,Issue ID,IS NULL,NULL,NULL,NULL
424-1,424,1,NULL,Model Year,=,2020,NULL,And
424-2,424,2,NULL,Model,=,Pilot,NULL,And
424-3,424,3,(,Customer Category,=,Overheat,NULL,Or
424-4,424,4,NULL,Customer Category,=,Leak,),NULL
423-1,423,1,((,Model,=,Ram DT,NULL,Or
423-2,423,2,(,Model,=,Ram HD,NULL,And
423-3,423,3,NULL,Model Year,>=,2019,)),And
423-4,423,4,NULL,Claimed Part Number,LIKE,*6062A*,),And
423-5,423,5,(,Customer Comments,LIKE,*temp*,NULL,Or
423-6,423,6,NULL,Customer Comments,LIKE,*cold*,NULL,Or
423-7,423,7,NULL,Dealer Comments,LIKE,*temp*,NULL,Or
423-8,423,8,NULL,Dealer Comments,LIKE,*blend*,),NULL
421-1,421,1,NULL,customer,=,Subaru,NULL,And
421-2,421,2,NULL,Model Year,=,2020,NULL,And
421-3,421,3,(,Customer Comments,LIKE,*stall*,NULL,Or
421-4,421,4,NULL,Customer Comments,LIKE,*no start*,),NULL
420-1,420,1,NULL,Customer,=,Ford,NULL,And
420-2,420,2,NULL,Issue ID,IS NULL,NULL,NULL,And
420-3,420,3,(,Model Year,=,2019,NULL,Or
420-4,420,4,NULL,Model Year,=,2020,),And
420-5,420,5,NULL,Dealer Comments,LIKE,*P020*,NULL,NULL
419-1,419,1,NULL,Customer,=,Ford,NULL,And
419-2,419,2,NULL,Issue ID,IS NULL,NULL,NULL,And
419-3,419,3,(,Model Year,=,2019,NULL,Or
419-4,419,4,NULL,Model Year,=,2020,),And
419-5,419,5,(,Dealer Comments,LIKE,*P065B*,NULL,Or
419-6,419,6,NULL,Dealer Comments,LIKE,*PO65B*,),And
419-7,419,7,(,Claim Category,=,GENMON and GENCMD within 5%,NULL,Or
419-8,419,8,NULL,Claim Category,=,H8 undr 20KOhms,NULL,Or
419-9,419,9,NULL,Claim Category,=,Replaced Alternator,NULL,Or
419-10,419,10,NULL,Claim Category,=,Charging System Light,NULL,Or
419-11,419,11,NULL,Claim Category,=,Output - High,NULL,Or
419-12,419,12,NULL,Claim Category,=,Output - Low,NULL,Or
419-13,419,13,NULL,Claim Category,=,Internal Fault,),NULL
418-1,418,1,NULL,Customer,=,Ford,NULL,And
418-2,418,2,(,Issue ID,IS NULL,NULL,NULL,Or
418-3,418,3,NULL,Issue ID,=,0,),And
418-4,418,4,(,Model Year,=,2019,NULL,Or
418-5,418,5,NULL,Model Year,=,2020,),And
418-6,418,6,(,Dealer Comments,LIKE,*P1450*,NULL,Or
418-7,418,7,NULL,Dealer Comments,LIKE,*P145O*,NULL,Or
418-8,418,8,NULL,Dealer Comments,LIKE,*P 1450*,),NULL
417-1,417,1,NULL,Customer,=,Ford,NULL,And
417-2,417,2,NULL,Issue ID,IS NULL,NULL,NULL,And
417-3,417,3,(,Model Year,=,2019,NULL,Or
417-4,417,4,NULL,Model Year,=,2020,),And
417-5,417,5,(,Dealer Comments,LIKE,*P03*,NULL,Or
417-6,417,6,NULL,Dealer Comments,LIKE,*PO3*,),NULL
416-1,416,1,NULL,Customer,=,GM,NULL,And
416-2,416,2,NULL,Datalink,=,StarterGen5,NULL,And
416-3,416,3,NULL,Model Year,>=,2019,NULL,And
416-4,416,4,NULL,Model Year,<=,2023,NULL,And
416-5,416,5,NULL,Vehicle Build Date,>=,9/01/2018,NULL,And
416-6,416,6,NULL,Vehicle Build Date,<=,12/31/2022,NULL,And
416-7,416,7,(,Issue ID,IS NULL,NULL,NULL,Or
416-8,416,8,NULL,Issue ID,=,0,),And
416-9,416,9,(,customer category,=,No Start,NULL,Or
416-10,416,10,NULL,Claim Category,=,replaced suspect starter,NULL,Or
416-11,416,11,NULL,Claim Category,=,Shorted,NULL,Or
416-12,416,12,NULL,Claim Category,LIKE,*Blown Fuse*,),NULL
415-1,415,1,NULL,Customer,=,Ford,NULL,And
415-2,415,2,NULL,Model Year,=,2019,NULL,And
415-3,415,3,NULL,Model,=,F150,NULL,And
415-4,415,4,(,Issue ID,=,0,NULL,Or
415-5,415,5,NULL,Issue ID,IS NULL,NULL,),And
415-6,415,6,(,Dealer Comments,LIKE,*P04F0*,NULL,Or
415-7,415,7,NULL,Dealer Comments,LIKE,*PO4F0*,NULL,Or
415-8,415,8,NULL,Dealer Comments,LIKE,*PO4FO*,NULL,Or
415-9,415,9,NULL,Dealer Comments,LIKE,*P144C*,),And
415-10,415,10,NULL,Vehicle Build Date,<,8/1/2019,NULL,NULL
414-1,414,1,NULL,Customer,=,Ford,NULL,And
414-2,414,2,NULL,Issue ID,IS NULL,NULL,NULL,And
414-3,414,3,NULL,Customer Category,LIKE,*FCS Claim*,NULL,NULL
413-1,413,1,NULL,Customer,=,GM,NULL,And
413-2,413,2,NULL,Datalink,=,FuelPumpMDE,NULL,And
413-3,413,3,NULL,Model Year,>=,2016,NULL,And
413-4,413,4,NULL,Model Year,<=,2020,NULL,And
413-5,413,5,(,Issue ID,IS NULL,NULL,NULL,Or
413-6,413,6,NULL,Issue ID,=,0,),And
413-7,413,7,(,Model Series,=,BA7,NULL,Or
413-8,413,8,NULL,Model Series,=,YA7,),NULL
412-1,412,1,(,Model Year,=,2019,NULL,Or
412-2,412,2,NULL,Model Year,=,2020,),And
412-3,412,3,NULL,model,=,Ram DT,NULL,And
412-4,412,4,(,Customer Comments,LIKE,*AC not cold*,NULL,Or
412-5,412,5,NULL,Dealer Comments,LIKE,*AC not cold*,NULL,Or
412-6,412,6,NULL,Customer Comments,LIKE,*poor cooling*,NULL,Or
412-7,412,7,NULL,Dealer Comments,LIKE,*poor cooling*,),NULL
411-1,411,1,NULL,Customer,=,GM,NULL,And
411-2,411,2,NULL,Datalink,=,FuelInjectorDMAX,NULL,And
411-3,411,3,NULL,Model Year,>=,2017,NULL,And
411-4,411,4,NULL,Model Year,<=,2020,NULL,And
411-5,411,5,(,Issue ID,IS NULL,NULL,NULL,Or
411-6,411,6,NULL,Issue ID,=,0,),And
411-7,411,7,NULL,Claim Category,=,Cyl.B,NULL,NULL
410-1,410,1,NULL,Customer,=,GM,NULL,And
410-2,410,2,NULL,Datalink,=,FuelPumpXLDE,NULL,And
410-3,410,3,NULL,Model Year,>=,2016,NULL,And
410-4,410,4,NULL,Model Year,<=,2020,NULL,And
410-5,410,5,(,Issue ID,IS NULL,NULL,NULL,Or
410-6,410,6,NULL,Issue ID,=,0,),And
410-7,410,7,(,Dealer Country,=,BR,NULL,Or
410-8,410,8,NULL,Dealer Country,=,AR,NULL,Or
410-9,410,9,NULL,Dealer Country,=,CO,NULL,Or
410-10,410,10,NULL,Dealer Country,=,PE,),NULL
409-1,409,1,NULL,Customer,=,GM,NULL,And
409-2,409,2,NULL,Datalink,=,FuelInjectorDMAX,NULL,And
409-3,409,3,(,Issue ID,IS NULL,NULL,NULL,Or
409-4,409,4,NULL,Issue ID,=,0,),And
409-5,409,5,NULL,Model Year,>=,2017,NULL,And
409-6,409,6,NULL,Model Year,<=,2023,NULL,And
409-7,409,7,NULL,Claim Category,=,QH-QL,NULL,NULL
408-1,408,1,NULL,Customer,=,GM,NULL,And
408-2,408,2,NULL,Datalink,=,FuelInjectorCSS3L,NULL,And
408-3,408,3,NULL,Model Year,>=,2020,NULL,And
408-4,408,4,NULL,Model Year,<=,2023,NULL,And
408-5,408,5,(,Issue ID,IS NULL,NULL,NULL,Or
408-6,408,6,NULL,Issue ID,=,0,),And
408-7,408,7,NULL,Claim Category,=,Calibration Incorrect,NULL,NULL
407-1,407,1,NULL,Customer,=,Ford,NULL,And
407-2,407,2,(,Issue ID,IS NULL,NULL,NULL,Or
407-3,407,3,NULL,Issue ID,=,0,),And
407-4,407,4,NULL,Claim Comment,LIKE,*P0496*,NULL,NULL
406-1,406,1,NULL,Customer,=,GM,NULL,And
406-2,406,2,NULL,Datalink,=,FuelPumpDMAX,NULL,And
406-3,406,3,NULL,Model Year,>=,2017,NULL,And
406-4,406,4,NULL,Model Year,<=,2023,NULL,And
406-5,406,5,(,Issue ID,IS NULL,NULL,NULL,Or
406-6,406,6,NULL,Issue ID,=,0,),And
406-7,406,7,NULL,Claim Category,=,Leak,NULL,NULL
405-1,405,1,(,Model Platform,LIKE,*DT*,NULL,And
405-2,405,2,NULL,Dealer Comments,LIKE,*compressor leak*,),NULL
404-1,404,1,NULL,Model Platform,LIKE,*DT*,NULL,And
404-2,404,2,(,Dealer Comments,LIKE,*Seized*,NULL,Or
404-3,404,3,NULL,Customer Comments,LIKE,*lock*,NULL,Or
404-4,404,4,NULL,Dealer Comments,LIKE,*lock*,),NULL
403-1,403,1,NULL,customer,=,GM,NULL,And
403-2,403,2,NULL,Model Year,>=,2020,NULL,And
403-3,403,3,NULL,Datalink,LIKE,*Compressor*,NULL,And
403-4,403,4,NULL,Claim Category,=,Seized,NULL,And
403-5,403,5,(,Issue ID,=,0,NULL,Or
403-6,403,6,NULL,Issue ID,IS NULL,NULL,),NULL
402-1,402,1,((,Model Platform,LIKE,*DT*,NULL,And
402-2,402,2,NULL,Vehicle Build Date,>=,06/01/2018,NULL,And
402-3,402,3,NULL,Vehicle Build Date,<,08/01/2021,),And
402-4,402,4,(,Customer Comments,LIKE,*whistle noise*,NULL,Or
402-5,402,5,NULL,Customer Comments,LIKE,*wind noise*,NULL,Or
402-6,402,6,NULL,Customer Comments,LIKE,*high**speed*,NULL,Or
402-7,402,7,NULL,Dealer Comments,LIKE,*wind noise*,NULL,Or
402-8,402,8,NULL,Customer Comments,LIKE,*whirl**noise*,NULL,Or
402-9,402,9,NULL,Customer Comments,LIKE,*noise*,NULL,Or
402-10,402,10,NULL,Dealer Comments,LIKE,*whistle noise*,)),NULL
401-1,401,1,NULL,Customer,=,Stellantis,NULL,And
401-2,401,2,(,model,=,Ram DT,NULL,Or
401-3,401,3,(,model,=,Ram HD,NULL,And
401-4,401,4,NULL,Model Year,>=,2019,)),And
401-5,401,5,(,Customer Comments,LIKE,*stuck*,NULL,Or
401-6,401,6,NULL,Dealer Comments,LIKE,*bind*,NULL,Or
401-7,401,7,NULL,Dealer Comments,LIKE,*stuck*,NULL,Or
401-8,401,8,NULL,Customer Comments,LIKE,*t change*,NULL,Or
401-9,401,9,NULL,Dealer Comments,LIKE,*B11C2*,NULL,Or
401-10,401,10,NULL,Dealer Comments,LIKE,*foot*,NULL,Or
401-11,401,11,NULL,Dealer Comments,LIKE,*distribution*,),NULL
400-1,400,1,NULL,Customer,=,Ford,NULL,And
400-2,400,2,NULL,Model Year,=,2020,NULL,And
400-3,400,3,NULL,Issue ID,IS NULL,NULL,NULL,And
400-4,400,4,(,Dealer Comments,LIKE,*P0563*,NULL,Or
400-5,400,5,NULL,Dealer Comments,LIKE,*PO563*,NULL,Or
400-6,400,6,NULL,Dealer Comments,LIKE,*P 0563*,),NULL
399-1,399,1,NULL,customer,=,Stellantis,NULL,And
399-2,399,2,NULL,Product Description,=,Alternator,NULL,And
399-3,399,3,NULL,model,=,ProMaster,NULL,And
399-4,399,4,(,Customer Comments,LIKE,*pulley*,NULL,Or
399-5,399,5,NULL,Dealer Comments,LIKE,*pulley*,NULL,Or
399-6,399,6,NULL,Customer Comments,LIKE,*pully*,NULL,Or
399-7,399,7,NULL,Dealer Comments,LIKE,*pully*,NULL,Or
399-8,399,8,NULL,Customer Comments,LIKE,*clutch*,NULL,Or
399-10,399,10,NULL,Dealer Comments,LIKE,*clutch*,),NULL
398-1,398,1,NULL,Customer,=,Ford,NULL,And
398-2,398,2,NULL,Model,=,F250/350/450/550,NULL,And
398-3,398,3,(,Issue ID,=,0,NULL,Or
398-4,398,4,NULL,Issue ID,IS NULL,NULL,),And
398-5,398,5,(,Claim Comment,=,P163B,NULL,Or
398-6,398,6,NULL,Claim Comment,=,P163B P163C,NULL,Or
398-7,398,7,NULL,Claim Comment,=,P163C,),NULL
397-1,397,1,NULL,Customer,=,Ford,NULL,And
397-2,397,2,NULL,Issue ID,IS NULL,NULL,NULL,And
397-3,397,3,NULL,Claim Category,LIKE,*FCS Claim*,NULL,NULL
396-1,396,1,NULL,Customer,=,Ford,NULL,And
396-2,396,2,NULL,Engine Family,=,2.7L Engine,NULL,And
396-3,396,3,NULL,Issue ID,IS NULL,NULL,NULL,And
396-4,396,4,(,Model Year,=,2019,NULL,Or
396-5,396,5,NULL,Model Year,=,2020,),And
396-6,396,6,(,Dealer Comments,LIKE,*P2BEE*,NULL,Or
396-7,396,7,NULL,Dealer Comments,LIKE,*P2BEC*,NULL,Or
396-8,396,8,NULL,Dealer Comments,LIKE,*P2196*,NULL,Or
396-9,396,9,NULL,Dealer Comments,LIKE,*P2198*,NULL,Or
396-10,396,10,NULL,Dealer Comments,LIKE,*P02198*,NULL,Or
396-11,396,11,NULL,Dealer Comments,LIKE,*P02196*,NULL,Or
396-12,396,12,NULL,Dealer Comments,LIKE,*P02BEE*,NULL,Or
396-13,396,13,NULL,Dealer Comments,LIKE,*P02BEC*,NULL,Or
396-14,396,14,NULL,Dealer Comments,LIKE,*PO2196*,NULL,Or
396-15,396,15,NULL,Dealer Comments,LIKE,*PO2198*,),NULL
395-1,395,1,NULL,Customer,=,Ford,NULL,And
395-2,395,2,NULL,Issue ID,IS NULL,NULL,NULL,And
395-3,395,3,(,Claim Category,=,Loose Filler Neck,NULL,Or
395-4,395,4,NULL,Claim Category,=,Loose Fuel Line,NULL,Or
395-5,395,5,NULL,Claim Category,=,Leaking Fule Line,NULL,Or
395-6,395,6,NULL,Claim Category,=,Disconnected Fuel Line,NULL,Or
395-7,395,7,NULL,Claim Category,=,Missing Stud Loose GDI Pump,),NULL
394-1,394,1,NULL,Customer,=,Ford,NULL,And
394-2,394,2,NULL,Model,=,F150,NULL,And
394-3,394,3,(,Model Year,=,2019,NULL,Or
394-4,394,4,NULL,Model Year,=,2020,),And
394-5,394,5,NULL,Issue ID,IS NULL,NULL,NULL,And
394-6,394,6,(,Dealer Comments,LIKE,*P0172*,NULL,Or
394-7,394,7,NULL,Dealer Comments,LIKE,*PO172*,NULL,Or
394-8,394,8,NULL,Dealer Comments,LIKE,*172*,NULL,Or
394-9,394,9,NULL,Dealer Comments,LIKE,*P0175*,NULL,Or
394-10,394,10,NULL,Dealer Comments,LIKE,*PO175*,NULL,Or
394-11,394,11,NULL,Dealer Comments,LIKE,*175*,),And
394-12,394,12,NULL,Engine Family,=,5.0L Engine,NULL,NULL
393-1,393,1,NULL,Issue ID,IS NULL,NULL,NULL,And
393-2,393,2,NULL,Model Year,>=,2019,NULL,And
393-3,393,3,(,Claim Comment,=,P0455,NULL,Or
393-4,393,4,NULL,Claim Comment,=,P0455 P0456,NULL,Or
393-5,393,5,NULL,Claim Comment,=,P0456,NULL,Or
393-6,393,6,NULL,Claim Comment,=,P0456 P0455,NULL,Or
393-7,393,7,NULL,Claim Comment,=,P0456 P04F0,NULL,Or
393-8,393,8,NULL,Claim Comment,=,P0455 P04F0,NULL,Or
393-9,393,9,NULL,Claim Comment,=,P0455 P0456 P04F0,NULL,Or
393-10,393,10,NULL,Claim Comment,=,P04F0 P0456,),NULL
392-1,392,1,NULL,Customer,=,Ford,NULL,And
392-2,392,2,NULL,Issue ID,IS NULL,NULL,NULL,And
392-3,392,3,(,Claim Category,=,Locked Pulley,NULL,Or
392-4,392,4,NULL,Claim Category,=,Pulley - Locked,),NULL
391-1,391,1,NULL,Customer,=,Ford,NULL,And
391-2,391,2,(,Issue ID,IS NULL,NULL,NULL,Or
391-3,391,3,NULL,Issue ID,=,0,),And
391-4,391,4,(,Claim Category,=,Battery Cable Damaged,NULL,Or
391-5,391,5,NULL,Claim Category,=,BCM Issue,NULL,Or
391-6,391,6,NULL,Claim Category,=,Connector Damaged,NULL,Or
391-7,391,7,NULL,Claim Category,=,Connector Loose,NULL,Or
391-8,391,8,NULL,Claim Category,=,Blown Fuse,NULL,Or
391-9,391,9,NULL,Claim Category,=,Fuse Blown,NULL,Or
391-10,391,10,NULL,Claim Category,=,PCM Replaced Also,NULL,Or
391-11,391,11,NULL,Claim Category,=,Leaking Battery,NULL,Or
391-12,391,12,NULL,Claim Category,=,Pin Corrosion,NULL,Or
