Issue ID,Owner,Customer,Subject,Status,DN Part ID,Checksheet ID,Major Issue No,Customer Tracking Number,Bulletin Number,DN Design Location,DN Plant ID,Responsibility Category,Progress Updates,Countermeasure,Vehicles Affected,Failure Ratio,DN Share Ratio,Service Contribution Ratio,Activated,SQL Code
2466,,Toyota,TMS/TCI (Intercooler)[Mirai] Vehicle lost power and warning light on for FC system malfunction,Closed,239,NULL,NA00005093,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2465,,Toyota,TMS/TCI (Meter)[ES350]The numbers on speedometer do not match the hash,Closed,206,NULL,NA00005087,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2464,Dereje Retta,GM,GM 7SAS External Variable Compressor- Seizure [Warranty Cost Recovery],Closed,107,NULL,NA00005086,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2463,,After Market (US),[DPAM(MO) Reman Alternator] Ford 08MY F350 Alternator TE,Closed,183,NULL,NA00005063,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2462,Joe McAllister,Stellantis,11-14MY FCA (L* & W* car) SC2/SC4/SC6 Alternator Diode Failure  T36 Service Campaign,Closed,183,NULL,NA00005051,,,DNJP,DNJP-Anjo,TFCD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2461,,Toyota,TMS/TCI_(13CY/15CY Nav) -Multiple Models Weather Information Not Available,Closed,275,NULL,NA00005050,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2460,Joe McAllister,Stellantis,FCA 07-13MY Dodge Ram 04801313AC SC6 Alternator  S68 Service Campaign,Closed,183,NULL,NA00005035,,,DNJP,DNJP-Anjo,TFCD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2459,Leah LaPinta,Nissan,15MY Nissan Rogue Compressor- Increasing Repairs,Closed,107,NULL,NA00005026,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2458,,Toyota,TMS/TCI (MAF)[14MY Prius] MIL ON (P0112) + No Start - Air Filter Housing T/E (JTDKN3DU2E0370799)(S8),Closed,182,NULL,NA00004997,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2457,Alex Dengate,GM,GM SAIR Valves[Corrosion Issue],Closed,176,NULL,NA00004848,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2456,,Toyota,TMS/TCI (13/15CY NAVI) LEXUS/LC Continuous Rebooting based on iHM data,Closed,275,NULL,NA00004846,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2455,,Toyota,TMS/TCI (Navi) Lexus 15CY Navigation Reboots and Pink Screen,Closed,275,NULL,NA00004838,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2454,,Toyota,[0 mileage issue] [TMS/TCI] Vehicle Would Not Start (Ignition Coil) TMMK Vehicles,Closed,167,NULL,NA00004755,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2453,,Stellantis,14-15MY DS HD 6.7L Compressor - Seizure,Closed,107,NULL,NA00004745,,,DNJP,MACI,TBD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2452,Chris Jones,Honda,HONDA Odyssey SRS FCS & SIS (A/B Light ON),Closed,199,NULL,NA00004741,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2451,,Toyota,TMS/TCI_(OIL-PressureSW)[13MY RAV4]Oil leak from SW itself(835300E010)(B5),Closed,175,NULL,NA00004715,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2450,,Toyota,TMS/TCI (Fuel Pressure Sensor) [15MY NX200T] Check Engine Light On [DTC P019023],Closed,274,NULL,NA00004681,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2449,,Honda,[HONDA] 15M Fit AC Compressor Broken Shaft,Closed,107,NULL,NA00004677,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2448,Chad Kroplin,Honda,L4/V6 H/P Fuel Pump - Valve Contamination,Closed,233,NULL,NA00004653,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2447,Tae Yang,HYUNDAI,HYUNDAI: 15MY LFa SONATA Compressor AC INOP,Closed,107,NULL,NA00004645,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2446,Pat Macatula,Toyota,TMS/TCI (Radiator) [15MY Tundra] Leak from top of the radiator tank,Closed,144,NULL,NA00004613,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2445,,Toyota,TMS/TCI_<GSP>(Forward Recognition Camera)Internal failure - DTC: C1AA0(B-5),Closed,248,NULL,NA00004575,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2444,,Honda,HONDA:  Accord and Acura TLX Radiator Peeled Packing,Closed,144,NULL,NA00004570,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2443,,Toyota,TMS/TCI_(CRO)(Blower Motor)[14MY Sienna]squealing noise when cold post C/M(871030C051)(C6,Closed,110,NULL,NA00004532,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2442,,Toyota,TMS/TCI (Wiper Arm)[15MY Highlander] Windshield Cracked Post-C/M (Wiper Arm is suspected again),Closed,223,NULL,NA00004519,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2441,Joe McAllister,Stellantis,15MY FCA JK Fuel Pump Flange Crack,Closed,197,NULL,NA00004498,,,DIAM,KDMK,TFCD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2440,,Toyota,TMS/TCI_(O2 Sensor) [15MY Sienna] Check Engine Light On,Closed,173,NULL,NA00004494,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2439,Brian Meers,Toyota,"TMS/TCI_[Multiple models](SIFS)Crack on the fuel pump assemble top, DTC: P0441, P0455, P0456(A-6)",Closed,197,NULL,NA00004492,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2438,Tae Yang,Honda,15MY Hyundai Compressor- Broken Suction Reed,Closed,107,NULL,NA00004485,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2437,Alex Dengate,GM,15MY GM Powertrain A/T Solenoid Leak,Closed,159,NULL,NA00004480,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2436,,Stellantis,15MY FCA 7SBH17 Compressor Seizure/Locked,Closed,107,NULL,NA00004471,,,DNJP,MACI,TFCD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2435,Joe McAllister,Ford,14-15MY Ford Explorer Fuel Pump Flange Cracked,Closed,197,NULL,NA00004463,,,DNJP,KDMK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2434,,Toyota,TMS/TCI_(Engine evapo purge system)[15MY LS]Fuel odor from fuel filler cap when engine idling(A-6),Closed,188,NULL,NA00004437,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2433,,Toyota,"TMS/TCI_(Pressure Discharge Valve)[15MY NX]Engine rough and Check engine light on(P107A2A, P125D71)",Closed,239,NULL,NA00004426,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2432,Brian Meers,Ford,15MY Ford EDGE (CD4.2) Fuel Level Sender Contamination,Closed,196,NULL,NA00004413,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2431,,Toyota,TMS/TCI_(SIFS)[06MY GS300]Open circuit in fuel pump cover/remove terminal(B-5),Closed,197,NULL,NA00004409,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2430,Justin Higgs,Ford,Ford C346 (Focus) 15MY 3MIS [6SBH14- EVDC Compressor]-Seizure,Closed,107,NULL,NA00004407,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2429,,Toyota,TMS/TCI_(13CY Nav) -Multiple Models Unit Freezes/Reboots After RC9 Release,Closed,275,NULL,NA00004375,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2428,,Toyota,TMS/TCI_(PCS)[14MY Avalon] Pre-Collision System Activation - Unintended Braking Activation,Closed,239,NULL,NA00004369,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2427,,Toyota,TMS/TCI (Fuel Pump)[15MY Camry HV] Vehicle stalls while driving P3190 (770200630x),Closed,233,NULL,NA00004366,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2426,,Toyota,TMS/TCI (HVB Blower Assy)[15MY Prius] Check Hybrid System Indicator ON - P0A84 (G923076010),Closed,239,NULL,NA00004357,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2425,,GM,GM Alpha (ATS/CTS A) 13MY-15MY [6SAS14H-EVDC Compressor]-Whistle Noise After E/G Shut Off,Closed,107,NULL,NA00004352,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2424,Alex Dengate,GM,14MY GM Malibu LKW Alternator ISS Application ECM DTC P0621,Closed,183,NULL,NA00004328,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2423,Vincent Celli,Ford,15MY Ford Edge Cluster_ Speedometer Incorrect,Closed,206,NULL,NA00004327,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2422,,Toyota,TMS/TCI_(DCM)[15MY Multiple Lexus models]Safety Connect is Inoperative due to DCM failure_DTC: B15DB,Closed,239,NULL,NA00004321,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2421,Pat Macatula,Toyota,TMS/TCI (IN-VVT)[15MY Sienna] Engine No Start + Engine Damage - Bank 2 Intake VVT-I Gear(130500P071),Closed,239,NULL,NA00004320,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2420,,Subaru,"TMS/TCI_(EPS ECU)[13MY- FRS]Loss of Power Steering, DTC: C1528(B-6)",Closed,239,NULL,NA00004316,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2419,,Toyota,TMS/TCI_(Expansion Valve)[15MY Yaris]Whining/Whistling noise from Expansion Valve(C-6),Closed,239,NULL,NA00004315,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2418,Leah LaPinta,Nissan,Nissan 15MY Murano Wiper Assembly- Break at Pivot,Closed,239,NULL,NA00004313,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2417,,Toyota,TMS/TCI (HV Inverter)[13-15MY ES300h/Camry HV/Avalon HV] MIL ON - P0A7A,Closed,239,NULL,NA00004252,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2416,Alex Dengate,GM,12MY GM Lambda Alternator Oil Ingress,Closed,183,NULL,NA00004246,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2415,,Stellantis,FCA 15MY L* Compressor - A/C Inop,Closed,107,NULL,NA00004245,,,DNJP,MACI,TFCD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2414,Joe McAllister,Stellantis,15MY FCA Chrysler 200 Integrated Center Stack_PCB Corrosion,Closed,204,NULL,NA00004234,,,DIAM,DNMX,TFCD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2413,,Toyota,TMS/TCI_(Speed Sensor)[15MY Corolla]ABS and Skid Control Light Illuminated - C1402(LF),Closed,239,NULL,NA00004210,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2412,,Toyota,TMS/TCI (HV Inverter)[15MY ES300h] No Vehicle Movement - MIL ON-P0A78 (G92A033021),Closed,239,NULL,NA00004209,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2411,Chris Jones,Honda,HONDA:  15MY MDX Fuel Pump Seized,Closed,239,NULL,NA00004208,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2410,,Toyota,TMS/TCI_(Expansion valve and Compressor)[15MY Corolla]A/C poor performance at idle,Closed,107,NULL,NA00004184,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2409,,Stellantis,FCA JC (Journey) 15MY Linkage Decoupling,Closed,114,NULL,NA00004171,,,DIAM,Armas,TFDM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2408,,Toyota,"TMS/TCI (SIFS)[15MY RCF]Engine stopped running, open in fuel pump circuit(A-7)",Closed,239,NULL,NA00004109,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2407,Pat Macatula,Toyota,TMS/TCI_(Servo motor)[15MY Sienna]HVAC Passenger Blend Door Servo - Unacceptable Abnormal Noise,Closed,239,NULL,NA00004103,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2406,,Toyota,TMS/TCII_(SIFS)[15MY RCF]Electric fuel pump buzzing noise(2UR-GSE)(C-6),Closed,239,NULL,NA00004093,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2405,Leah LaPinta,Nissan,Nissan Level Sender - Groove Issue,Closed,239,NULL,NA00004092,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2404,,Ford,Ford CD4.2 (Edge) 15MY[Multi Cooler]-Leak,Closed,239,NULL,NA00004055,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2403,,Toyota,(Alternator)[14MY Tundra] Vehicle Stall while Driving - Alternator (270600S020),Closed,183,NULL,NA00004043,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2402,Leah LaPinta,Subaru,15MY Subaru Outback/Legacy Fuel Pump - Hard to Start,Closed,197,NULL,NA00004038,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2401,,Toyota,TMS/TCI_[VOU](Display)[14MY- IS] AGAR Coating damage[C-5],Closed,239,NULL,NA00004028,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2400,Pat Macatula,Toyota,TMS/TCI_(MCU)[15MY Camry]Power Steering Inoperative Due to ECU Failure: C1528[A-11],Closed,239,NULL,NA00004027,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2399,,After Market (US),"Aftermarket Reman Starter, TE",Closed,239,NULL,NA00004019,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2398,,Toyota,TMS/TCI (13CY Nav) -Navigation Unable to Load Multiple Destination Assist Locations,Closed,239,NULL,NA00004008,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2397,,Toyota,TMS/TCI_(Wiper link)[11MY Venza]Wiper link came off from pivot (851500T010)[A5],Closed,239,NULL,NA00004007,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2396,,Toyota,TMS/TCI_(A/F sensor)[MIS][06-12MY RAV4(2GR)]Sensor failure mulitiple issues (894670R010)[B5],Closed,239,NULL,NA00004005,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2395,,Toyota,TMS/TCI_(Washer low level SW)[15MY Yaris]washer low level light ON even full tank(8539730400)[B6],Closed,239,NULL,NA00003954,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2394,,GM,GM K2XX HD 15MY Diesel E/G [Compressor] - Center bolt missing,Closed,107,NULL,NA00003947,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2393,,Ford,Ford CD4.1 15MY[DMMI HVAC Unit]-Heat on one side only,Closed,239,NULL,NA00003940,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2392,Leah LaPinta,Honda,15MY Hyundai Sonata Compressor Control Valve- 'Poor Cooling',Closed,107,NULL,NA00003919,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2391,,Toyota,[0 mileage] TMS/TCI (E/G ECU)[15MY Tacoma] Engine ECU missing Heat Gel flow out  [P/N 89661-04***],Closed,239,NULL,NA00003916,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2390,,Toyota,"TMS/TCI(EPS ECU)[14MY- Corolla]Power Steering Inop: U0131/C1532/C1554/C1555(89650-02780,-02880)[A-5]",Closed,239,NULL,NA00003913,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2389,Chris Jones,Honda,HONDA:  15MY TLX HVAC Flutter Noise,Closed,239,NULL,NA00003912,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2388,Vincent Celli,GM,15MY Cadillac Escalade_VPM_Poor Quality Image,Closed,239,NULL,NA00003911,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2387,,Toyota,TMS/TCI_(13CY Nav) -Traffic information will not be able to display,Closed,239,NULL,NA00003909,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2386,,Toyota,TMS/TCI_(B/M)(CRO)[14MY Corolla]Blower motor inop in cold weather(87103-02200)[B7],Closed,239,NULL,NA00003908,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2385,,Toyota,"TMS/TCI_(ECM)(CRO)[MIS][10-14MY Prius]MIL On, DTC P2111 & P0A0F (Post-C/M) [A6]",Closed,239,NULL,NA00003907,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2384,Stephen Mandzak,Ford,15MY Ford F-150 [HP Pump] - PCV INOP,Closed,239,NULL,NA00003906,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2383,,Toyota,TMS/TCI_(ASV)(CRO)[14MY Tundra]P2440/2442 ASV Stucked Open Bank 1on 1UR(4.6L) E/G[B7],Closed,239,NULL,NA00003903,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2382,,Toyota,TMS/TCI_(Wiper Blade)[15MY NX200t] CRO-Front wiper performance below expectation,Closed,239,NULL,NA00003901,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2381,,Toyota,TMS/TCI_(Windshield Wiper)[13-14MY ES]Poor Performance -Streaking- [B5],Closed,239,NULL,NA00003900,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2380,Pat Macatula,Toyota,[0 mileage issue] TMS/TCI_(Clock)[15MY Corolla]Extra Pixels in Display(8391002150))[B12],Closed,239,NULL,NA00003898,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2379,,Honda,[Honda] 07M Pilot ACG Thermal,Closed,239,NULL,NA00003887,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2378,,Toyota,TMS/TCI_(Engine ECU)[13-15MY Various Model] MIL On - P2610 - Replaced Engine ECU,Closed,239,NULL,NA00003870,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2377,,Honda,HONDA:  15MY TLX Meter CTA,Closed,206,NULL,NA00003860,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2376,Pat Macatula,Toyota,TMS/TCI_(13CY)[15MY Lexus] - VR for XM Genres is incorrect {JTJBARBZ6F2002951}(8680478010)[B8],Closed,239,NULL,NA00003845,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2375,,Toyota,TMS/TCI_((ASV)[15MY Tundra] MIL ON and “Limp Mode’ by P2440 & P2442 - Post Campaign (3UR-FE),Closed,239,NULL,NA00003844,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2374,Pat Macatula,Toyota,"TMS/TCI_(13CY Navi)[15MY Lexus] -Message ""A program cannot be read"" [B6]",Closed,239,NULL,NA00003841,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2373,,Toyota,TMS/TCI (Alternator)[12MY Highlander]Alternator inop -Alleged thermal (270600P241)[S6,Closed,183,NULL,NA00003837,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2372,Vincent Celli,Ford,15MY Ford Explorer AC Compressor - No Cooling,Closed,107,NULL,NA00003830,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2371,,Toyota,TMS/TCI_(HP fuel pump)[15MY NX]Check Engine Code P008700 - Fuel Rail / System Pressure too Low[B-5],Closed,239,NULL,NA00003814,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2370,,Honda,HONDA: 15MY FIT (Meter) LCD Screen Blank,Closed,206,NULL,NA00003808,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2369,,Toyota,TMS/TCI_(VOU)(ECM)[15MY 4Runner/Tacoma]MIL-ON P011B vehicle started at heated garage[B6],Closed,239,NULL,NA00003792,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2368,Pat Macatula,Toyota,TMS/TCI_(13CY Nav)[15MY RC/NX] - Nav Froze with v8780  {JTHHP5BC6F5000338}(8680424210)[B5],Closed,239,NULL,NA00003777,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2367,Pat Macatula,Toyota,TMS/TCI_(13CY)[15MY RC] -Nav traffic info is inaccurate {JTHHP5BC5F5000296}(8680424220)[B5],Closed,239,NULL,NA00003776,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2366,Pat Macatula,Toyota,TMS/TCI_(Cabin Heater)[14MY RAV4EV] -Cabin Heater does not heat - open circuit [B5],Closed,239,NULL,NA00003771,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2365,,GM,GM Mid East K2XX 15MY [Compressor]-Clutch Seizure,Closed,107,NULL,NA00003747,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2364,,Toyota,TMS/TCI_(Radiator)[15MY Highlander]Radiator fan motor screw loose(5TDJKRFHXFS072863)[C-12],Closed,151,NULL,NA00003727,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2363,Leah LaPinta,Nissan,14MY Nissan Purge Valve- Increasing Warranty,Closed,239,NULL,NA00003717,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2362,,Toyota,TMS/TCI_(SRS ECU & HVAC)[06MY Camry] Airbag Deployed for Unknown Reason (4T1BE32K66U642679),Closed,239,NULL,NA00003712,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2361,,Toyota,TMS/TCI [0 mileage/Flow out to field]15MY Toyota Camry Multi-Information display with extra pages,Closed,239,NULL,NA00003696,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2360,,GM,GM K2XX HD Truck 15MY [Compressor]-Seizure,Closed,107,NULL,NA00003690,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2359,,Honda,2015 Hyundai Sonata Compressor Failure,Closed,107,NULL,NA00003685,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2358,,Toyota,TMS/TCI_(MCU)[14MY Camry]C1555 Post countermeasure MOS Trench gate destruction[A-5],Closed,239,NULL,NA00003678,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2357,,Toyota,TMS/TCI_VOU(PCS)[14MY Avalon] PCS activated with no apparent cause 4 times (Gen3 Radar)(NHTSA BBS),Closed,239,NULL,NA00003677,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2356,,Toyota,TMS/TCI_(HVAC)14MY IS HVAC Blend Door Noise During Movement(JTHBE1D20E5009298)[C-6],Closed,239,NULL,NA00003675,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2355,,Toyota,TMS/TCI_(Fr Wiper Arm)[15MY Sienna] Windshield Cracked - wiper blade area,Closed,239,NULL,NA00003668,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2354,,Toyota,"TMS/TCI_(Vacuum swithing valve)MIL ON:P0171, P0441, P0455 - AR/UR ENG[B-6]",Closed,239,NULL,NA00003665,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2353,,Toyota,TMS/TCI_(Heater core)[14MY Camry]Coolant Leak from Heater core pipe[4T1BF1FK8EU864831][B-5],Closed,239,NULL,NA00003648,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2352,,ANC,15MY Honda Fit Blower Motor INOP,Closed,239,NULL,NA00003646,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2351,Pat Macatula,Toyota,TMS/TCI_(TAS)(11CY HDD)[Toyota/Lexus] - Map Update incomplete / interrupted [B5],Closed,239,NULL,NA00003645,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2350,,Toyota,TMS/TCI_(Crank Sensor)[13MY GX460] Vehicle stalling intermittently and would not restart,Closed,239,NULL,NA00003644,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2349,,Toyota,TMS/TCI_(Compressor)[15MY Venza]Air conditioner blows hot air(Faulty Compressor)[B-5],Closed,107,NULL,NA00003638,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2348,Leah LaPinta,Nissan,Nissan/Magna 13MY Pathfinder/ JX Window Motor Regulator- Slow to Roll [Tier 2 business],Closed,239,NULL,NA00003632,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2347,Joe McAllister,GM,O2 Sensor 14MY NTF Reduction Level 1,Closed,239,NULL,NA00003630,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2346,,Toyota,TMS/TCI_(Rear-Wiper)[Current Gen Sequoia]Poor Wiper Performance(852410C010)[B5],Closed,239,NULL,NA00003628,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2345,Leah LaPinta,Nissan,Nissan AF Sensor - Excessive Current [After Nissan C/M],Closed,239,NULL,NA00003625,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2344,Vincent Celli,Ford,14MY Ford Fusion AC Compressor Clutch Missing Hub Bolt,Closed,107,NULL,NA00003618,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2343,,Toyota,TMS/TCI_(13CY Navi)[14MY IS250] Navigation Reset by +B Supply Line Failure?,Closed,239,NULL,NA00003615,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2342,,Toyota,"TMS/TCI (i2 fuel pump)[14MY- Corolla]No start Condition, P/N:23220-0T200(A-6)",Closed,239,NULL,NA00003606,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2341,,Toyota,"TMS/TCI_[14MY Highlander]Cool blower coming too late when parks long time(SAS, SES Compressor)[B-6]",Closed,107,NULL,NA00003594,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2340,,Toyota,14MY Tundra A/C ECU- AC On At All Times,Closed,239,NULL,NA00003580,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
